meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X43,0.32443379869268185,0.32457124700412643,0.32457124700412643,0.32457124700412643,0.32508067157797604,0.32508067157797604,0.32508067157797604,0.3499902423695255,0.40343213822843565,0.40343213822843565,0.40343213822843565,0.3476347267612646,0.3474084514246438,0.3427474284517874,0.3381588516894565,0.3354754945502276,0.3354754945502276,0.3354754945502276,0.3354754945502276,0.3354754945502276,0.29568249735726804,0.3093625156001739,0.33034400220228355,0.33034400220228355,8.15273615993412,18.77165234287664,19.884939339187863,17.475667155607074,18.979739782930462,17.93551445949503,16.935582133241248,8.030134260193082,18.421990695774124,19.603290193979415,520.0443044478158,528.4764370010794,498.17830013176354,529.8991067573755,510.5210824936138
X44,0.14690110858934755,0.14690110858934755,0.14690110858934755,0.14351500252228513,0.14351500252228513,0.24530966334833132,0.36383922603016183,0.4110421323342579,0.8089537149153405,0.6762701936566726,0.6432281661289923,0.5602960655207101,0.4832044617468312,0.4329880706242575,0.44293791671212024,0.38557802168013966,0.37866492661741136,0.263555814257336,0.36903328381112044,0.6078376231095012,0.40119899385080604,0.3343241353565449,0.3357182385985692,0.3357182385985692,9.207432217710283,35.52424928270103,84.30949859776554,27.013784644481298,66.35984054715102,37.86584171654431,28.988406830688337,5.895741949067374,32.3560983043452,82.5906835989096,1246.5743883771693,1244.6282035249283,1162.3293537981715,1272.4838436293069,1215.1175798406603
X47,0.08268111916419205,0.08268111916419205,0.08268111916419205,0.08268111916419205,0.08194309674452871,0.08293490836738343,0.09171490711791136,0.09736870745858063,0.09870093815300503,0.09937669764357977,0.13994619237300124,0.10621389385516958,0.10336593569384356,0.10399746718074487,0.10226771436611509,0.10391547691127129,0.10952661502824387,0.16992576940181758,0.4111966749277788,0.3497652119291522,0.34849730508427623,0.3235012286126089,0.31377519402333615,0.31377519402333615,3.8824336055524524,3.9697166669757245,3.9832436555784696,3.8659849140927562,3.2694753485441908,3.4356050479894256,3.8824336055524524,3.8824336055524524,3.9697166669757245,3.9832436555784696,119.17444801902737,119.80517799613632,114.55913244283929,118.96935602677989,113.26135700242732
X50,6.700683328140744,6.032371046346846,5.066863555425655,4.4881631376253734,4.066244485102923,3.6982243702823014,3.521532714643211,3.3635110843755776,3.2140036393638787,3.3924222854470636,3.5160744298504496,3.7476144993262808,4.034550928284495,4.577958081667052,6.356255804263663,9.188687951034124,10.436494677559407,10.60459924718938,10.629903002518326,10.512579923509156,10.38347300257882,10.197828514678973,10.164239393623909,10.067595192220171,157.9618742950578,115.89321124844852,119.4835671628784,126.24845967654969,118.76755554642415,120.66349540995596,153.284983208327,158.36915501520198,112.79000144948797,113.66849394126339,4199.87910957984,4177.193031863032,4101.687017387239,4161.735177502235,4036.8018140240397
X51,16.908082308357574,16.607326443900607,15.268010852315122,14.370783963982849,12.59683384517723,9.474541827871338,8.60335937177308,8.291848955027033,8.29107530107753,8.58454133312357,8.926485406744618,9.409286821993645,10.799035154138842,12.607085282760632,15.590310693639166,16.847373232553114,18.190815521035596,19.461032143637805,19.587671680302403,19.238961282647224,18.867429274446824,18.178852326237795,17.58293589414229,17.340748568698547,341.62442748558436,286.96450345801577,292.194878159143,297.01190850109504,291.03266059952944,299.8659303149484,358.2313359385196,337.79963055127286,274.4972458554889,280.9450797383643,9364.873264627577,9329.4175180882,9166.149245124821,9313.251870460155,9044.363774918798
X55,9.826834241393744,1.7202532812283646,1.7234032679611015,1.73030390417577,1.73030390417577,1.7267763400770781,1.7267763400770781,1.7267763400770781,5.212399377522932,18.26995585185317,18.351075424106615,18.073536103742782,18.037705522619454,18.432846699913746,18.73320658939323,18.73320658939323,18.956974112903524,19.005009827401068,18.84709053306891,18.743724054234676,18.73914216549076,18.783069367024236,18.594571852100202,18.443960490564308,305.8689021804988,303.2113996987836,311.69545530130137,296.98936900841977,300.7613789600863,308.34345893436966,310.54209303460925,308.2945448321852,303.4601498558756,309.3883228920686,9529.385853330237,9518.297844852445,9227.720335746715,9520.123880327441,9217.629775395482
X59,0.5196801405679805,0.5080061070724426,0.5080061070724426,0.5080061070724426,0.5080061070724426,0.5080061070724426,0.5241075577951214,0.5420188634687303,2.461193288578611,5.956431608453828,10.32984738622365,12.62497644455438,12.680669677204298,12.186341780686892,6.148247045637216,5.2155837637178895,4.592930460105114,4.1622032842706975,4.382631796783525,4.437068759018109,4.375240748527826,3.406290298070622,1.510493071115837,0.8976631789513592,99.4936496890939,63.107185396448195,64.33930282726186,103.1217888197554,64.6033432857842,64.78376320882369,35.499576351350576,99.30477103958836,61.69654137531254,63.28820653088249,2205.3479745862383,2216.064674563093,2112.9192764467803,2207.748866274449,2116.448712125526
X61,1.2523966312784847,1.2259722419206767,1.1938450341460427,1.133243840854038,1.0773706644128598,1.0773706644128598,1.0862497593600415,1.3492364819373117,2.6495996962637287,3.3984195353818163,3.7050051377362667,3.73383389434028,3.7029241485083553,3.709875227255093,3.7544857293831178,3.8728074984293563,4.085154566634311,3.887939413145576,3.7763017874247757,3.447565070438456,3.271453718432692,2.999158600804403,1.9085120816842598,1.6226772304714467,62.92139865465626,71.4662194840386,69.5692937990666,71.7623925213804,71.7074599119907,70.43637613881734,46.21918517009103,62.71606943462614,71.01612965674627,68.9859898100494,2123.008611232855,2134.1894920075965,2025.5081637477042,2125.5028888852958,2056.1221174107804
X62,0.22246191030292703,0.22246191030292703,0.22246191030292703,0.22246191030292703,0.22246191030292703,0.22257811915002187,0.23493232343741322,0.2626566950471025,0.5114247858109855,0.5712416935926532,0.5694761362895486,0.6803636409635727,1.118486641180351,1.1221172450628352,1.1570781417202929,1.1698020659414003,0.9648939837705232,0.9549099347195198,0.9610450688463789,0.7024560736571885,0.6315128350984371,0.5766270062221568,0.5041292495819255,0.5040471566701785,14.532088348277123,11.240510467626915,9.843560483280523,12.518741339369036,13.327648738215885,14.447703354372525,14.770488399291496,14.532438017847022,11.242591961039736,9.869442660080603,401.4320344272529,406.213707757075,394.1886360414917,399.5982925802821,393.1976692145464
X67,0.4961561282130859,0.39934381791647744,0.3816333700890328,0.3816333700890328,0.3816333700890328,0.38172981018019286,0.3847203910923761,0.3892808482773087,0.39791225634086463,0.4128577346497466,0.42958219112605833,0.47104313659566555,0.47012009807541616,0.39533621129036706,0.3850287045004215,0.3845022951783426,0.4056457587542166,0.5223755216434418,0.4539120740711689,0.5307078518508772,0.47909764245983416,0.4798405134759244,0.4798405134759244,0.4798405134759244,10.373774122910731,18.39247337811645,18.64140349630526,18.7074812195429,18.18362989643786,18.24200784971966,18.25194967524754,10.297419054975647,18.347147638930448,18.707039552118374,542.9481201293693,552.4627711877341,782.572827146376,828.8285001048382,804.0262723057502
X68,2.2800505369846995,2.282631702961085,2.2592682794207395,2.2423179604281502,2.232334042435664,2.198577989058496,2.190799767710202,2.202320118258124,5.644892233671458,7.131705423705676,6.842799165899146,7.21784403509551,7.664113143119803,7.359535234817944,6.2635536612194835,5.855707844185845,5.834440416900161,6.027788150489233,6.073763112761019,5.997069853933665,4.790078604270159,2.5863962157787057,2.3470358920327197,2.162526034612534,107.68754941975023,42.065164427961264,109.86669112807817,108.85453195385647,108.9369533799764,107.30798455139887,105.772589538962,106.8710055009047,43.45817094360906,110.13634746714281,3086.122040952128,3144.622027127209,3058.7458024625976,3094.854039708927,3083.2821901099146
X70,0.19548499668005492,0.19548499668005492,0.19548499668005492,0.19548499668005492,0.2019203407672951,0.2019203407672951,0.20298274165368557,0.2072262465069137,0.15245631161097362,0.22872279114084004,0.23039023533551262,0.24809592474775136,0.25141897359876747,0.25322077516605074,0.26179020589817487,0.27711594162318465,0.2700500087155241,0.30022971843241364,0.2927859809991534,0.28355890744962287,0.23173784601724454,0.21433951469158555,0.21076701003127035,0.21058256920394344,5.513252371077423,16.389147350549287,14.632074936833497,14.819446284537404,16.39253182261884,15.46703261173875,5.661233487035331,5.3937403478372605,15.407782759073061,15.434477882833342,384.4327695770375,389.41193807950185,1637.7329012274538,1840.7782636224854,1784.3799567868696
X73,0.08111504370934905,0.08111504370934905,0.08111504370934905,0.08111504370934905,0.07769195319371794,0.07519722999737558,0.07601858086224964,0.07601858086224964,0.0771576340288315,0.07026297856146525,0.08857053303666672,0.13903152318188855,0.15002363463328094,0.17710416259156878,0.18453875631268538,0.18970765760302713,0.20377628974077389,0.22939560725598274,0.21357632298953577,0.18572840432841436,0.1524961252930283,0.13110446244584767,0.1051879145360076,0.1051879145360076,3.032236440828001,4.57660568663746,4.577273066256034,5.595731994660972,5.281721652046413,5.691351386318366,2.807351800471037,2.82675612791361,4.913518734539777,4.39237317413931,137.0351938152253,142.00519858669597,9.00843066259097,8.860271480512477,8.990549225466873
X75,0.2645054563474,0.2645054563474,0.2647534834178869,0.262462151033781,0.30030778042422096,0.22383443237063635,0.21536313597549459,0.17798977540131924,3.208683638815826,7.2335273491746195,7.409204422791033,6.747003987018551,6.548329343561758,7.254050671236891,6.296983479072348,4.722768844954113,5.12517364946534,5.409673994521944,3.431076687820317,1.6109651235965776,2.3416497026411744,2.410520120626217,2.3986762122500385,1.2596875748569458,75.38169647372182,18.005733277593183,20.928138575887324,28.353322331353727,18.019839663253794,21.402358559530825,39.459715666074246,76.82113222326396,17.299783652668,21.44730878591789,987.4733387019544,937.7366714763615,1135.4672762233893,1096.4260400130954,1075.1263668463298
X76,0.28107168400376864,0.2271225157048063,0.2199160526016392,0.2187771832116846,0.21293745731550753,0.21245303188859366,0.2741458526090674,0.3038584366810424,0.40608407153161263,2.7829295473168325,4.2077083802400095,4.2133486262204745,3.9144955911012445,3.4007765872653537,3.2382532724407938,3.1215570748406485,3.1064631716223614,2.906761617185036,2.400101889625347,1.146517747046247,0.7129726248742647,0.7654123796876802,0.7780213843608901,0.761169038247141,39.812855217622044,5.526991602945378,5.888087429680582,16.470845935515776,6.129812968812998,5.583510622799417,19.051593908859545,41.944931066231405,4.805094080045114,5.546659796720875,466.2753318993945,440.8371118404407,564.0561352495357,537.0776101940987,571.5067335154305
X80,10.113779496219802,8.255674503610201,6.533150095062802,4.545399482097961,2.472068102037477,2.219337967241567,2.234697880572421,2.3200531580996846,2.3342295905874235,2.3388027402590406,2.350181715055883,3.5955971382486736,9.040089320259414,10.140399141168805,10.140399141168805,10.125270168431035,10.125999454005115,10.228322401193585,10.455368348603734,10.616325603692895,10.611054210133883,10.45122838479521,9.312275930137137,8.25896085770147,168.818664830384,138.990725086139,143.89132943240466,144.63639416482707,148.06803583941917,153.14510824077524,174.3915918232402,180.51002776450267,148.21267094686428,144.5049242746021,4956.130769403084,4943.139858548899,8122.11073629254,8410.94925175297,8212.143883740884
X82,0.34322900246916643,0.3421117810029678,0.3421117810029678,0.3421117810029678,0.3414125466177653,0.3414125466177653,0.3414125466177653,0.35953597005919014,0.4040365493245416,0.36146731809390703,0.38664924298013936,0.3959581827401861,0.4435688333764252,0.43732579847602754,0.4261826994999943,0.44023029008178344,0.4421913735008069,0.43114851182185726,0.5364728062741293,0.5134933928393777,0.44534417495882506,0.38239277402267274,0.3717333761812553,0.3715924186733654,9.543125698235851,19.664931448904063,20.475736508554633,20.136056214587985,21.366406472272068,20.433133307763516,9.565421977964927,8.591554511071113,20.228666434525152,19.76270852708164,529.6069334061046,529.9804991406689,671.9657284028709,728.1796370385625,706.9220383558563
X87,0.4274919644712971,0.4274919644712971,0.4280661534499128,0.4313091362945101,0.4303980844002974,0.4272409404863267,0.4278153386358656,0.37534278520813846,0.7774602269501929,0.8223435814104748,0.9883643470094494,1.7251437469374258,3.887701646810159,5.195130597631689,5.353216109697478,5.344843202922069,5.310932199687295,5.075777558314576,3.550509311390515,2.594727968403341,1.593651175880856,0.5899764137038666,0.5277912762291459,0.5203667853204746,47.233092515716656,51.308333668162234,54.426859088500095,51.59155197201403,52.414784661563395,32.07813065300895,14.831305451329817,43.20314394361309,58.00551463557936,56.573309541032934,1415.5646462878578,1384.969776266014,2441.1998303891874,2704.9767673748033,2573.7264229650577
X88,0.18064806060373156,0.18064806060373156,0.18064806060373156,0.18064806060373156,0.18064806060373156,0.18064806060373156,0.18064806060373156,0.20827609753887288,0.1765456535402964,0.16805221871126713,0.17956010794708074,0.1790134507993616,0.22980246199107907,0.34453196463764124,0.49703762165201876,0.6126040456618428,0.6333649866202296,0.5358091780597435,0.33723494397622966,0.3581945698950256,0.2362032319864807,0.20431885414397344,0.20191187719156328,0.20191187719156328,6.568909565770389,8.524393343221744,8.525071417487306,8.5095397766286,9.308524959601439,5.34947995080166,3.4267874466043238,6.219724967198353,9.02755262960335,8.714373539354705,228.84565183839825,227.26505762934525,475.3538554435273,508.010557132611,494.4514680834029
X91,0.37620251818314865,0.37620251818314865,0.37620251818314865,0.37620251818314865,0.37726056277230324,0.37726056277230324,0.37726056277230324,0.37761504125507894,0.38759635343468385,0.3388023204526773,0.35591418470262,0.35748960097082283,0.35803063036547333,0.36041432917399485,0.36532503703142305,0.3622151828853972,0.35402367774950355,0.36139478992132434,0.35938132261198646,0.3367313400180798,0.3570655027957441,0.3693962080062841,0.3701281572751575,0.3701281572751575,8.778243596974912,31.472254274489526,32.75124626127155,33.822503098888426,34.03508895285975,32.36642162682886,10.412180983491595,12.732402249149619,31.897380720248606,35.36466778730203,841.3368228886263,855.6849380373095,1064.4725563161737,1165.9217828636579,1131.289941218667
X94,0.047057204350550136,0.047057204350550136,0.047057204350550136,0.046953475730191804,0.046953475730191804,0.046953475730191804,0.046953475730191804,0.047057204350550136,0.0472519204985833,0.044772864230571224,0.05226363494736425,0.068028694682586,0.08313968498340162,0.1591953673173066,0.17835846101269578,0.16420070909346915,0.07207361547805843,0.0464620862929442,0.04178979575052205,0.043047581194336,0.04445723998081613,0.05089575965785778,0.052615193050136774,0.05265430713502712,1.5772496356286443,0.959177270587081,1.2955592097618387,1.3396779437004311,1.470311597229084,1.3646718998696634,2.019039079496549,2.2472587183525095,2.3324160370234193,2.481897890270329,48.56736658317036,47.20666908532857,39.74791779475493,44.17434824246569,41.69948077088972
X102,0.46101933288899766,0.46101933288899766,0.46101933288899766,0.46101933288899766,0.4590645124402713,0.4590645124402713,0.4590645124402713,0.4623863737395596,0.5347720090887292,0.4915197887520343,0.4941962678262363,0.49425011619439657,0.4940374034866462,0.5017914109489175,0.5872734250139494,0.5863929728498258,0.5254403501323595,0.5446753669073522,0.5681493301873046,0.4779979794728753,0.40516010365976274,0.4175713187539276,0.40661427837291064,0.4045954965234217,11.618094860787012,40.95631731782329,41.15860463389124,40.47773711733177,38.49849173162192,38.97968671517657,13.271801191346967,12.42184676081227,40.38673640342652,40.96561740378385,1003.6927108288115,1019.888088714508,1444.677932144741,1595.0859697618662,1542.6913519532882
X105,0.22855657119348383,0.22890924810608093,0.22890924810608093,0.22928097831022842,0.22928097831022842,0.22928097831022842,0.23087159841656926,0.23143608967008014,0.21031317833600582,0.23378687733064052,0.23483422121406322,0.23483422121406322,0.23483422121406322,0.23473330499618156,0.23473330499618156,0.24546798666910086,0.17654946275955782,0.08210652351408713,0.25645411233992926,0.23869349758450015,0.23793942138831714,0.23793942138831714,0.23793942138831714,0.23793942138831714,5.405624288144623,10.853407825257316,10.892647976858857,10.143069103756032,11.073579670889947,10.321211747188924,5.259315648939201,5.278440003241749,11.718100552312551,11.064419994759517,291.5026913635818,292.40968289447164,878.5301714455732,982.9890319426896,1022.2134903844099
X106,0.44952855901186084,0.4492684920437384,0.4492684920437384,0.44913910463417894,0.44913910463417894,0.4496624325720161,0.4496624325720161,0.4502230812811703,0.4754746625289151,0.45476362190981534,0.4515719292217218,0.45586978533693023,0.47408812637245934,0.4758674021068324,0.47664662727808427,0.4822038700763958,0.48502801914060667,0.4415971710474918,0.4504795091247391,0.496339851875332,0.5023027653779367,0.4959691069834704,0.493035567279434,0.4863334544116605,11.193463168864724,16.538878724689994,16.117639552892324,13.382037990895954,15.125448588447536,14.404626229196523,10.786567403702671,11.093797914440994,17.24944418371899,16.822061786353494,442.0708112414658,444.6443527619295,612.7541479337754,667.6640578514784,672.2473790503828
X107,0.06154712057930464,0.06154712057930464,0.06154712057930464,0.06154712057930464,0.06154712057930464,0.06110413998796008,0.06110413998796008,0.061504986328673794,0.0631402635557212,0.0708903768217551,0.071211805966381,0.07234978528571778,0.06368745905437867,0.06457173363341516,0.06694901856308738,0.06852914604284426,0.06385206928107208,0.07798144248898675,0.042098592926560374,0.05541344898260035,0.05534579333326439,0.05525574135824911,0.05525574135824911,0.05525574135824911,1.4932370292116488,14.169306206456753,14.077489573133148,13.509531248752564,13.900488940217208,13.315991332885512,1.486905115462944,1.4621141356467513,13.88447904791262,14.002500864790736,311.84492923312257,319.58754323695695,305.8691541780443,344.3131727940448,329.7155871900399
