meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h
X76,0.29531014287791285,0.32985532775012494,0.35315172131813916,0.3174590348650949,0.3206997771123503,0.24589720878293359,0.29878574696317356,0.290498255764055,0.2959255483585331,1.6516940270836173,1.9819498887985165,2.244051349293988,1.638483386516461,2.511001646877819,2.379465670548722,2.446096556659621,2.2896618687141355,2.7623837960262176,2.0402569162192217,0.606271750191668,0.7453965747209385,0.5707748063355198,0.5647514983779502,0.5764120640848552
X80,5.4217020652775245,3.961090894502504,2.4001581243850096,2.6248617971115706,2.4635655259517124,2.501595005334958,1.5431402763265434,2.5447169886391805,2.6666582218306587,1.6172543752938142,1.5929302202381619,2.500458998536266,8.623370224890973,9.289960672783762,9.072201101432231,9.15892219571477,11.389129870412926,12.16042225384362,8.984062778843835,8.582863719681901,7.998786941234806,8.054829943421945,6.5107664792204165,4.05414767362433
X82,0.32340036542146716,0.30277113474370104,0.2711426981149887,0.31326558719234004,0.3208630798210496,0.2990564065964584,0.31696144257776315,0.3202259059802799,0.4584123880600245,0.3120076832874715,0.32354143358442494,0.3262501013291675,0.36445389366545883,0.3852310803370484,0.3809710438831257,0.3591210290481395,0.3966480672711631,0.37790399867735674,0.4104290098031768,0.38400055011104955,0.4021893184942708,0.42658826593335425,0.42232823759207994,0.4368843878948708
X87,0.396899939695855,0.3528089829809172,0.3756618344724595,0.39090957140511484,0.38629272206904836,0.28846580854495424,0.2678961937178674,0.4156015747494333,0.3543184422157139,0.2996519992236113,0.38768804931890505,0.7225738899049533,1.8581451560109974,2.440880027472349,2.4101601463354783,2.0349136928258167,1.7881111178147941,2.247549743411263,1.7937082217634364,1.657016599769138,1.5118934331016889,0.2906833078151944,0.28589864644781643,0.27028810595472574
X88,0.24907733151035372,0.2555406577099732,0.25605709873465543,0.24850170803599414,0.24915243510935833,0.2500803026728454,0.2480316591248655,0.24356953745370435,0.2367673795368057,0.2624053509051386,0.264421543784904,0.27628085835180843,0.3027270091422344,0.3308557521326026,0.45286838845833727,0.6142849434718388,0.4658239558615109,0.5015663814108977,0.3533091562251738,0.27730581164392115,0.27719074348385675,0.23700652637077635,0.23658604165909713,0.23716187508834516
X91,0.33674604192887464,0.32827515683865416,0.3255782229172924,0.31494102761357856,0.37755239675049024,0.29496859392500535,0.3367257241480295,0.30036611434045113,0.3989238612964581,0.327765394742178,0.3679872278334427,0.34930047948690396,0.36579614913188147,0.35984763179428503,0.358614914522555,0.35360748636114303,0.34393761457753363,0.35099497420256753,0.34984026472707913,0.3256431981994493,0.31875578038148344,0.6130413620498022,0.6069737223771283,0.6108184546536507
X94,0.21389589201031448,0.21389589201031448,0.21389589201031448,0.21389589201031448,0.21389589201031448,0.21389589200942358,0.21389589200942358,0.21389589201031448,0.21389589200942358,0.21538706813883898,0.21536355750447542,0.21536355750447542,0.21603862133951623,0.22431517572398735,0.2407345250199925,0.2407345250199925,0.21724598166461562,0.21655246014033017,0.21655246014033017,0.21655246014033017,0.21655246014033017,0.21389481032804944,0.213898556427428,0.213898556427428
X102,0.4156113816566289,0.40852359662848414,0.40468106164474027,0.3882629696186397,0.3720509922397103,0.36143532005548673,0.334239684260208,0.3353670526264182,0.4444943051905985,0.4315662407933536,0.3796082142409681,0.3824901063929952,0.36754196160509267,0.3967531010755023,0.41861024875790914,0.4530591369357545,0.30761935921261324,0.27683633569315197,0.30588842390621307,0.3976617267268271,0.3937863248766621,0.4442681814866921,0.4610120222052203,0.45789555989639497
X105,0.24305659130060367,0.24028819754889214,0.23841732041487784,0.2413569537536996,0.2275382383311469,0.2458952675228757,0.2240765153010602,0.2294050347234533,0.21708715170017168,0.26173213820930213,0.25179610811460185,0.25393419839913006,0.2520059661744651,0.2751044187156769,0.2724773126874869,0.2898139993588189,0.29178709227620353,0.29659137321580104,0.30908189461108665,0.30273876154859414,0.30159666026320586,0.27239658616895335,0.25460925796581446,0.2697765937109533
X106,0.4203702576510413,0.42804671029178537,0.4185629669480023,0.41669741410187566,0.41974612287394936,0.41904354307018743,0.42151682409847074,0.4499557431259805,0.49572117879065003,0.4592243427620158,0.4592243427620158,0.4592243427620158,0.4604387696111757,0.4597590579977862,0.4597590579977862,0.471535571119713,0.4737602202754746,0.49059619903813145,0.49524484001838964,0.4959410749737769,0.4924821049249487,0.545684524570713,0.545684524570713,0.5444993684775318
X107,0.2758254412628966,0.2642157767969776,0.2639999462617401,0.2765021263230843,0.27980890012029924,0.2522697978493319,0.2540649908458128,0.24901593565756852,0.27175811151190093,0.26664340448467694,0.26148551084229216,0.26152975030602854,0.24976213802718858,0.2550525665672097,0.2516150055121127,0.2613053790022842,0.2663173784878936,0.28144576753719147,0.254053131071674,0.25779782019102626,0.26512461465914716,0.26578581988078476,0.268133274504482,0.26847222577465674
X110,0.30166576871408135,0.2780128183180475,0.27167133097799395,0.2469264175510586,0.254972633405638,0.20705451817833032,0.12761338020535376,0.2355662361374055,0.21817082802539994,0.5476466677586187,2.21594728810038,2.8130190660690797,2.9607899436152905,2.5134256076802006,1.2015932409817454,0.8466074045004932,0.4339522757471568,0.4738889918759702,0.8635462093035378,0.8584553559493537,0.650811020626716,0.42518516934434086,0.41383759581407337,0.22487915144379209
X111,0.22182262233510552,0.22618010335877656,0.22595631729120258,0.22469284821640242,0.23897063702781518,0.21740786023932288,0.23418072975678192,0.21784456975712632,0.29450153293846026,0.2111324527303206,0.2326514914343795,0.21445372816349717,0.28884860040238824,0.23848676092629012,0.23806592973611318,0.21653086418446885,0.24313945588300392,0.2373706451466011,0.21646323447859903,0.2862051848687802,0.28551506756199546,0.3749138610733137,0.3749138610733137,0.32670977388557304
X116,0.21809339803405378,0.20114291502796425,0.19318021178971442,0.2060820984690774,0.1886883827952365,0.16559874439625993,0.243206563500281,0.2364154934245242,0.20680056395539953,0.13719413896675325,0.17281284723189416,0.18664922645244214,0.233479864404056,0.15423343545475976,0.23566722055574726,0.1438858481727167,0.23329073386713273,0.241345220549404,0.1165184703499519,0.17588167730272308,0.17811815348804524,0.20032164358183432,0.2014870392022445,0.19340872582847957
X120,0.2789673386306856,0.24013447953928763,0.23990406143187823,0.23774285686552993,0.25803543324643974,0.24152301720407887,0.21873269394284514,0.28033522519399867,0.2401182862626015,0.23615112034843716,0.23718072358986994,0.25845621868752566,0.22524863097514602,0.2145724081535032,0.23458857124669794,0.23118293198466722,0.276083451671042,0.2596015956327792,0.264339670296332,0.26907223653842394,0.4374595673920888,0.5433096411410229,0.542926651415988,0.2889293214217904
X123,0.3887793162207918,0.40494818606656124,0.34319487623734746,0.3139078007201582,0.31406849495823463,0.3688459271870242,0.3787121515231465,0.3494079911251771,0.35752511614016813,0.20482338546622547,0.2246545425352406,0.19691002864342064,0.22708576827284002,0.26422004384726516,0.22468194637141833,0.22224312715205463,0.24176000646058232,0.2304052372577009,0.2761161318871279,0.2164232206946934,0.2333079470706494,0.3816570012914699,0.3746220240058652,0.3029013240356416
X124,0.2003513246333655,0.19387447224266935,0.17929291040358797,0.18551696356796896,0.24159306473338968,0.17418099315584032,0.21920218377611733,0.2376597709910887,0.2112689279768028,0.11802964633046853,0.1408727381027042,0.17302718643409756,0.2484864359132236,0.2519420643417951,0.27915571143237916,0.2795257985002809,0.2762612635167823,0.27397567909321374,0.2703896951053908,0.2808947695657757,0.2512832194691943,0.3040804737849218,0.2959305894081933,0.2967619506654582
X125,0.1958403587754315,0.20019843995161576,0.19860909705449484,0.19330574870559988,0.2165530765106674,0.2100451770615191,0.22121463891591575,0.22434808247620425,0.3396142087464095,0.4114700767574697,0.3235147451374357,0.3410675756290532,0.3135827593828751,0.3391549177027795,0.33459611402897566,0.3785929366747164,0.35926184907750547,0.3850178944263263,0.4261897975652852,0.4123740764448492,0.36866571876575605,0.2719734225634464,0.2794308755423491,0.29446271234927507
X126,0.2771603790541707,0.3164671885973774,0.3164671885973774,0.27243971074076256,0.22998278161552171,0.2740453858109722,0.2269828544984432,0.2213672927278441,0.21814067935414608,0.1551375237539852,0.16165915574158948,0.173637595789133,0.2555739543415134,1.189185932933198,1.610844043783103,0.905473684287387,0.23002160351343345,0.13181076677476,0.17178478854934223,0.18820028959906573,0.18820028959906573,0.2911560916439195,0.29444105667460563,0.2911560916439195
X130,0.30747743828162205,0.228001332628444,0.23598756974180307,0.25275429136087546,0.24265459227189284,0.2505912359007261,0.270561847393461,0.31773789526609747,0.38610591996322347,0.40564053574084946,0.347489988997443,0.3458415811326478,0.3955974226133042,0.3670455879890119,0.3650095944271693,0.3615109084807197,0.3731363510036273,0.37709117651085766,0.38587470971084176,0.39456168192884783,0.3877040110012644,0.369677237445017,0.35944087038230516,0.3415391288750926
X132,0.3677432867430947,0.22033819323229456,0.2494215469161926,0.23726167936965523,0.22777400975063236,0.20365347508931256,0.2352147224873143,0.36446945843525347,0.35707804576973645,0.37109624405104635,0.26594025534060234,0.38983296799968226,0.3920529848443784,0.4627500650550225,0.473686896843237,0.42184131888549803,0.39838620354492627,0.382267727547129,0.42378858414245246,0.42154838106367665,0.4165668771079398,0.403853222343186,0.40910345066901593,0.39044947510659256
X133,0.33479456778641764,0.20600065664710007,0.2073211318053671,0.168545876383191,0.20575119163395528,0.16682535583509273,0.2029589296741848,0.22699439580922015,0.2813839657943629,0.30982293738526906,0.43945780537763957,0.45357731140192775,0.4772978045871451,0.47871522376876063,0.4820236180999104,0.45016912085846794,0.4779920277869949,0.36864544807619076,0.44126848774361005,0.438335077581988,0.4263119970162698,0.4208907114746237,0.40823131675096536,0.3525047228543714
X134,0.2620807636973258,0.2419683892724389,0.2419683892724389,0.23532064190812932,0.24739324697642756,0.272324447051482,0.3012859794223257,0.3392670697280514,0.31898918650671876,0.46737910762178986,0.41672887328765273,0.42880648767463303,0.4774576038288028,0.4037732911925802,0.3986088020746012,0.37459736825116297,0.3908588993117996,0.5079806291465861,0.4830201149715413,0.5140806471887427,0.5267081305654628,0.5254804436660944,0.5269878862181393,0.5269878862181393
X139,0.3932477221267201,0.23845563818930263,0.26297555871844047,0.30254135375055524,0.3081813105198811,0.3138913209963859,0.26537982219076245,0.30687500598323963,0.3384039169425492,0.36159471491812734,0.39334379824145616,0.3825421685276246,0.4085592552750511,0.3809122097980748,0.37371837998913093,0.43597655202775926,0.4267647948460119,0.5037990498389677,0.5459232938170278,0.5381447801213495,0.5589184350935492,0.5813773945803905,0.5790695022699129,0.4589940905157978
X140,0.40887519018229473,0.31009211341519205,0.30796937245733097,0.30785981123930944,0.31092358025936556,0.31901951110779886,0.32173241035078576,0.32151102285364475,0.32430343847310295,0.513800439875922,0.5146826753399203,0.5173472219902241,0.508887209556175,0.486863241340341,0.5167500994812015,0.5958281568776773,0.6479166952331513,0.6397712477025614,0.6463221104504278,0.572263985169443,0.5298577957156825,0.5779617053845748,0.5732370818933474,0.5693586642551961
X142,0.5146635027790968,0.36734213000384275,0.3611800204329421,0.2845787522565296,0.3065132465598417,0.29354087011236074,0.31125272529556813,0.3369121526987967,0.3825789202435767,0.41003865554363694,0.3637321030673104,0.38085987679370004,0.4016756016485852,0.3528055688231873,0.3587474415127154,0.39751663356105604,0.4074731817188788,0.41545816939100094,0.4683383500563461,0.5232966572356593,0.5737650549216438,0.5881898890026204,0.6525416078859199,0.5874487219321888
X143,0.21161762605555248,0.1365643198579903,0.12421180513977527,0.12949637714335543,0.12089388390567671,0.1441618272491447,0.14982773879735672,0.22544813210950623,0.2532345858187599,0.27581579519263505,0.26444049102344913,0.26444049102344913,0.3036424334018927,0.2867691636682142,0.2958149549957392,0.2877102056174096,0.23695920632478212,0.23857332353983784,0.23572537770038957,0.3065517050905028,0.2916066509970583,0.28315625490784374,0.2639000998516874,0.23929000392953992
X148,0.24087242400383838,0.23581865227173976,0.22729982787270517,0.21434239566342347,0.1817889845430322,0.21821727501713006,0.3468910375752521,0.29063550764922425,0.298078181694763,0.2615063559740237,0.2645408562013264,0.27675456311148505,0.3176769641760436,0.33373628447992565,0.28114265119662907,0.30005241177545106,0.2993542472698508,0.3714454373051803,0.42412000250808923,0.4319196186191587,0.4333249543658987,0.4032299587030481,0.3268270953603167,0.2832642177411415
X149,0.32466869220002054,0.17262656297801393,0.237427694669265,0.2349047631726007,0.22508091819322817,0.23499428496747526,0.23825256152207872,0.36959344508673997,0.42403061449911605,0.39404126454390676,0.4219608257740878,0.4090225697318534,0.443990382925067,0.37347563905014014,0.362507854382192,0.3601075971123146,0.35451892082421554,0.34979792424063755,0.3474468252828704,0.3990493683235825,0.43455012975263996,0.4581114578549331,0.4585924457352035,0.3671180084616575
X155,0.3147822253359983,0.23248791876176803,0.2561654887910059,0.2902920077738171,0.24704632851294084,0.25699950587000564,0.20560400213376373,0.22199537636109037,0.35004247641572284,0.34751427262279216,0.3990878065355993,0.40042428596569013,0.2792823605865126,0.27499068652987263,0.27570634644087244,0.27263805029110605,0.2727122587934826,0.29447520489135853,0.2986174402334945,0.28403362220193595,0.28520350367269337,0.35603632121102313,0.34571707567046367,0.347694878243773
X157,0.29654324674869126,0.1903185902250714,0.2040860166710003,0.1965718123672391,0.2020850528173347,0.2124175852540166,0.27109652598705214,0.2689497006542411,0.27421272766240246,0.2743929948271355,0.28099306171120947,0.2832143459387951,0.2840843197202549,0.3028061629419398,0.2973840563885223,0.28420468982003844,0.2793413634725341,0.3243952769979266,0.40989198247220215,0.3976713356556161,0.38957539537002767,0.40734789497969054,0.3842473558874394,0.32601115116670415
X158,0.3248031616524917,0.1160431066443971,0.15957385953661993,0.4064321964869425,0.2710103712103266,0.2720789164142459,0.25658146195832243,0.2470583081829167,0.3241571836847096,0.31848665523712016,0.29632749294199767,0.2869590391762386,0.295355893888702,0.2432395988835758,0.28328036173413856,0.344858441327085,0.3861317038371681,0.44763782664376506,0.34235104569426056,0.3993881337195821,0.34422637321118,0.35172297826727594,0.4214640683127294,0.28084322398647177
X160,0.25673855043161653,0.20487255648585095,0.21441115822857348,0.19780506698638756,0.19126425683855464,0.1925314061003738,0.1921263096716345,0.24464350582885064,0.27128252730409064,0.29171129180325267,0.2508936669486184,0.227905180136093,0.25704600390897475,0.24966603480994354,0.25795259958838046,0.2684460334630449,0.2707534590937257,0.26592169894789075,0.2696358472028188,0.2579170436866082,0.25243424565805606,0.27757748812857885,0.27757748812857885,0.27757748812857885
X161,0.553768011439169,0.34897780020063857,0.3278717853537467,0.35971619348068357,0.3526765144857791,0.35976374712274806,0.36299936468816424,0.4276197165178054,0.41749027544997697,0.47042716937482354,0.4905357731929124,0.5658318110621017,0.5324794037776948,0.5678211913546065,0.5681928369545353,0.5509417560660146,0.5498701574794139,0.5504502361994323,0.612832981871479,0.7253598732544442,0.7588840148651377,0.8594713358060738,0.8363267952401661,0.6188316605763617
