,meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
10,X35,0.027372412441464246,0.028728954232966324,0.011079123077882377,0.004292047135037292,0.004516657366149147,0.015684385195818586,0.019999420519160947,0.03712676522495065,0.01568425172194051,0.036274046546438184,0.040817319075191275,0.04614211036128757,0.045769381287612154,0.04538810294861233,0.04508348972619332,0.04594988527204374,0.057924696676161375,0.07922217614821608,0.04511694349564191,0.030212684409286653,0.04890891250556403,0.032244929140101734,0.02806446347145357,0.001458340038483012,0.793061498017657,0.8827900281448599,0.728457090671681,0.8071310771452566,0.8469861509230693,0.9053518389676439,0.6722603854041183,0.7412397013453994,0.7749310812400309,1.1815712528258115,33.86979832899073,31.30586966738859,27.46242375187227,28.647745846480017,31.00817441130483
11,X37,4.510381090191409,4.107214189406776,3.3415932030483133,2.6330211214629897,2.467291401728185,2.291484827129204,2.2204061919948623,2.2712020644510105,2.4127133833935783,2.3198684126243063,2.3474182335896003,2.3788651678156976,2.390674411598254,2.40326267567999,2.4548265292455973,2.569993819066731,3.721226386425243,4.741258378748213,4.788568638620562,4.871171511587394,5.058240903825668,5.342066747098658,5.308036558658271,5.105678798835334,82.05646464622585,78.74900024836536,83.78576170625664,84.36101810283125,84.70238442320841,84.94081846147125,84.3946872354271,84.21165848138091,80.70974888555259,88.62127317507854,2709.1752715877315,2704.6565160372606,2601.4620838935425,2689.833400753836,2538.188967035762
12,X41,2.6997874326446194,2.600016386440992,2.423985376852511,2.2025940591638866,2.0344936809250793,1.0420766316444,0.7882301919750258,0.8024376736318473,0.7372171509455795,0.7711614793184283,0.7878253108802838,0.8165274385844914,0.9377278082445298,1.5616825507529062,2.0576077217834423,2.1389370304431026,2.2734269190189247,2.352370984515775,2.2630546566940968,2.2717914452431436,2.3678022667268026,2.543615475843823,2.54017798890653,2.4328501186566514,43.44739777983688,41.58838920658188,44.34298220041917,44.76007955196934,44.970931860763976,45.132548791831404,45.04975969954818,45.60789255408702,43.60459315279575,35.456106816230076,1337.9834371489433,1332.2968590397381,1281.8981020954368,1323.7055322146362,1251.5580766321516
13,X42,0.2594265459927451,0.23399431761072478,0.21204816022623474,0.2039120384113573,0.19986681753841462,0.1785921056063791,0.1725710281439823,0.19098518788814786,0.17249493213976277,0.1194974677030532,0.1259917941874409,0.13826453115397294,0.1477962236958672,0.17314250275763654,0.18812193096120122,0.1911659741257042,0.2062036502018292,0.23093733800518482,0.19479498215861135,0.18946702247016015,0.21991380616240172,0.2617969636351481,0.26604863722835986,0.2339105533734407,4.710944511377759,4.85552098838849,4.699928705069422,4.850534400393744,4.930061801233157,5.087742375610626,4.987329730894296,4.7374756143411885,4.906385668453079,14.595102849209358,408.93620545993593,404.3792852369918,381.92752685651953,400.6453800435747,370.695430930389
14,X43,0.265802509245183,0.24815925331059518,0.22659876988267652,0.21836497411677108,0.21761163296596325,0.21287844980944756,0.2153776130688756,0.23553303766724643,0.3816076535887762,0.4660176869626941,0.46884388075334216,0.47917051822096624,0.47317898638986167,0.4600556078400332,0.45196267328099804,0.45315809878109164,0.4707484328379376,0.5033625239088323,0.4638946193191735,0.46021312275926496,0.4789471029442838,0.3214901445756831,0.3108837115915981,0.27726125772474175,8.761122261546038,15.294024054595688,16.84709351688341,16.028792516597303,16.802271611902192,16.366626286371087,14.948958442270824,8.173551498357174,15.653305234977339,17.838481559904405,490.1660260498798,492.15686893769697,460.988871491494,487.41004640372404,459.2921194320722
15,X44,0.10834096462408047,0.09204203245119011,0.07317829044006118,0.06597436110240804,0.0661696740584029,0.06689952113717036,0.07126180732577513,0.0890272625641262,0.348473099732225,0.49071225513233874,0.47814135481156,0.45310808604765807,0.40782164188499764,0.3280650233955007,0.24940539045425503,0.22834774528429527,0.2396259591674869,0.260498818242748,0.21662278288726805,0.14626270435084285,0.11275563882509278,0.09494467564298383,0.09321139687014926,0.06595797763028886,4.846848464062907,29.018613969205745,60.96556347867241,23.798311561678087,50.40802994271395,32.1992854799911,20.76173060646224,3.3022221554847677,29.322741218861456,46.4634787857641,825.296549694429,831.2939772929082,752.4379545260858,832.3961496346628,787.2638261468469
16,X47,0.08677638472907122,0.07079457484640032,0.05221451311098664,0.04515130742743112,0.0452788520173072,0.04592351537978104,0.04984161337513526,0.06709588187743011,0.08716780797244994,0.0561241829087922,0.0594422362688991,0.06676991539758528,0.06710065044212227,0.06877797251923648,0.07085369726032215,0.07202963487840584,0.08408729919175652,0.10639456845283882,0.07123296371339011,0.05505438118784996,0.06552961615504971,0.08432937689778729,0.07728370147439134,0.05000394304700488,1.6052585905314245,1.8513178452923884,1.8889828686006727,1.9167189524917498,1.9992796704462745,2.026632420722158,1.7718739643944215,1.5353659291392094,1.7687533750651945,2.5199073820111435,71.39625257304323,69.11886833769981,62.924974172515604,66.40210854659682,65.85530280809748
17,X50,5.131045223708185,4.522237844070615,3.774620672417358,3.280279848661662,2.887243363082978,2.64866123667224,2.446669011104238,2.464927930505647,2.2310853318597843,2.299472313361244,2.3822083163527865,2.4332924600390182,2.444858528771526,2.5623858496183924,3.724854093964023,5.129709100234911,6.9884840732974105,7.684789608125315,7.455809854648814,7.493064267031988,7.64839266711841,6.9171448868450796,6.780806896707583,6.503319843833055,107.83536322203227,83.49455522664358,90.95994119072789,92.42992613091683,90.20300454588185,92.68599721837026,111.66686036327971,108.62656136000014,77.67594660620898,110.34268842196497,3452.4298573621863,3422.6240085208183,3356.03291052594,3413.065911987082,3203.9297128874127
18,X51,14.849634511033715,13.665978449397123,12.834690557851015,11.911026542435605,10.977655692342552,8.247245499262286,7.652383455058375,7.77733058964696,7.9723559092827285,8.888602624002548,9.159639925659496,9.38851097190411,9.595449746724341,10.850838919607096,13.356128578523533,15.25747302334389,17.923211835916266,19.402131092624202,18.849232920690046,18.879308507119415,19.24894843419642,18.27061824098007,17.729509721532306,16.943446877538577,319.63135262667265,261.8772650854269,280.97434859850813,282.3180580028976,282.0091554441494,285.6666135388477,323.18235483529264,321.52607568113115,266.1979388238254,282.7153504833181,9088.02061711119,9042.96581452315,8813.807933650483,9003.859622874852,8500.870918404982
19,X55,7.094991489091731,1.1446543991054186,0.8283808198512014,0.8079510766422078,0.8041094543613744,0.8050962032635182,0.8115968676554582,0.8638871650247736,4.1593755969212385,11.626843917226893,13.33426925459913,13.677276243745077,13.753188583901315,14.07994426133938,14.645497733923845,15.11613955842844,15.850693346849308,16.444659601901122,15.89905930697167,15.860964216519895,16.23507078191462,10.759289549658114,10.508295577888056,10.04863479008245,225.15986979686625,199.43805014589736,229.68258942024937,229.85867481509123,230.07173088611182,230.67990112988372,233.26368970743107,232.9831902962177,213.59114373990872,244.6516312087251,7482.537010923985,7452.973495481551,7182.645042802254,7412.670496196316,6967.077578914735
20,X59,0.3306417251155834,0.2930697461712363,0.2700067011763891,0.2614815207705602,0.2614294271572818,0.2624339959749726,0.26787444074688455,0.33477940898521397,1.6610232084371304,4.622769146616795,5.306043454011593,5.587596506169493,5.558282083179357,5.279638662593648,4.513878955456496,4.089075178062933,3.498575810845929,3.368740394683925,2.9597627241304236,2.422094917598258,2.123877266057181,1.0684123733158515,0.9075437594333929,0.6423620118540736,55.8913934185446,43.298231534855496,49.541124611568314,61.601982298443176,49.33282536193065,48.529440005053274,27.975878381126943,58.932950469914374,47.06659353745983,57.67680282896872,1696.1184500857325,1672.9923631228123,1569.966107974325,1665.4031151345075,1570.1278860647062
21,X61,0.7941674057382409,0.7564362866975539,0.7259360069729093,0.7143503076102757,0.7142795125169843,0.7156899638180838,0.7228647588619893,0.864603289206722,1.9431863354117542,3.8052033115708572,4.030303472108944,4.092432114438093,4.085390915615061,4.024298378904758,3.9517133647124467,3.9390533639155447,3.8008539742040615,3.7948797748463328,3.44112242779254,2.9463871548842007,2.636201791811507,1.7492231030122354,1.5351303900015387,1.1745680096783717,56.95827541433102,52.117127214051884,57.618728493434745,62.197590980476036,58.65601535595446,58.5004242290791,42.15361246037305,58.54674076847695,54.78633433987679,64.24091224019003,1877.7397426966465,1859.9605944960388,1749.8819725876797,1844.9443861129778,1749.8812366266202
22,X62,0.23379205559085423,0.21043568009918387,0.18908674565859102,0.18110475704740522,0.1810559826393446,0.18175451100292275,0.1866964565685355,0.2064854379977388,0.18548388292324341,0.2228217332408839,0.23155154258900645,0.24409139123257378,0.24349251904413466,0.24147349542697777,0.24021942212499098,0.2418309752450467,0.25529840450778246,0.279848165613709,0.24024684130249843,0.24199236317247183,0.2782939700192313,0.2517849596656511,0.24941619963915035,0.21775806752568988,5.436015559877618,6.357565917275329,6.1612665696583395,6.283553640564647,6.348601068733914,6.440778539323707,6.112360769504565,5.3851459043354835,6.242556277954408,8.312861144583387,235.93905291806593,232.52764659903085,218.98943922705314,231.18669064681575,228.0277703322395
23,X67,0.3817653357750251,0.34741415444554186,0.3236492762942075,0.3147640091030971,0.3147097151584653,0.31548729220765614,0.3209884910859479,0.34301688476117703,0.3242999404548188,0.3967515274102535,0.4333422554624461,0.44944036821923367,0.44874264654746193,0.44687937643470554,0.4452589243614404,0.4465268377390007,0.46224258739101787,0.4940531342950196,0.43416228666946166,0.3857934968449402,0.4117919207805757,0.42198047642005004,0.4191653909778028,0.38281986330237755,9.465046192141722,16.31933509247036,17.34068882472638,17.57139376826977,17.677130698530892,17.82434343583104,16.174441117910266,9.482050036412843,16.90121074759694,19.520142832221946,540.6303380426524,539.9394013110416,503.50903852838434,556.7239375308766,579.875855742987
24,X68,1.4995223684481696,1.464295788249827,1.4215210457319036,1.4052660891617892,1.405166762299352,1.4066559132195184,1.4166641143790102,1.4873944169554412,4.045815198170947,6.146816990706283,5.954595143384478,6.062584072260049,6.065821357460324,5.947512978345708,5.434263731615563,5.416024951278101,5.482036918253198,5.6331575539100385,5.410138530583305,5.125223533421072,4.27848710821036,1.8162252419411389,1.671264324843371,1.5840238034585494,87.58047793628751,37.27968890427438,90.6839064099346,91.15671810493852,92.50727064680835,93.04169235964575,91.17050991577216,91.38420075389139,36.52721137446469,93.54300004167736,2577.7085461415195,2589.889030473173,2473.5961435455984,2537.422125939421,2549.2138021033215
25,X70,0.15497126128486124,0.14213140874058885,0.12237523758463877,0.11498743891789216,0.1149460187017736,0.11510764351856187,0.1193279212723951,0.13446580585550463,0.1259299335052583,0.17597675907384897,0.17824635055445834,0.18821041257533164,0.17569132179163985,0.19030629805675206,0.19120370325293767,0.19264241687857717,0.20605365540957066,0.228633111567352,0.18329881711171012,0.16584627266824356,0.17193989788162278,0.1538984858296306,0.1499822105911726,0.1223039968424378,3.818476379466761,12.508803333088611,13.15587076309239,13.310741092132764,13.39237424504773,13.485209011736227,3.8936824635912073,3.801209539094511,12.425754766066712,14.028746336645376,339.0411830818984,332.59031641462184,285.77790456106396,382.9771794363574,578.6919472400255
26,X73,0.07100084102313137,0.05835747040802153,0.040049582573841995,0.033203675196176806,0.0332085910148953,0.033355234755732634,0.03768271873825743,0.05416756764430481,0.04295093367692336,0.11769872792742311,0.12850727930732625,0.1436413601402641,0.1424444040436371,0.14801589793166828,0.14939842039082876,0.15075146323072086,0.16335206830889928,0.18425886231941185,0.13053921439692634,0.1175644974028954,0.13402858195081388,0.07443363123681193,0.07007807975513605,0.04440761833471315,2.303096721708762,3.079030129525131,3.1180076994039445,3.2525791623789924,3.2521165373674448,3.3371151229951743,2.3432076635499604,2.3366405985054235,2.997007512473654,3.585319379364805,99.72187570051697,81.87266403428858,41.07790228103865,37.36864580205385,37.5746724523566
27,X75,0.4787235177440112,0.46222799726076425,0.4377588625110929,0.43720764204872165,0.46849341516172777,0.4724215300107314,0.47852608377872674,0.5110589105227588,1.4083353193274326,4.033313149956276,4.131255806602994,4.122747732995737,4.118232617517968,4.107944982956663,3.980397770679355,3.5210815025263127,3.5718669569456494,3.6516540246468936,2.604799092532832,1.5363853111528627,1.942962332306683,1.6481934151131024,1.5924805252603917,0.5774267581522812,50.29549525771197,14.955535344933928,16.279335261695383,21.04345674604879,15.920039216443405,17.325276784475378,33.95484783272751,53.64084466569242,14.9650634819767,17.99533022422972,787.2482271111179,753.7964207256658,772.7601634698682,797.8129837388193,806.0139350109375
28,X76,0.24275784335424103,0.22706216514326938,0.20648380038663117,0.1981973801359478,0.19624886244773035,0.19707776064092955,0.20319072717055617,0.22143594717884543,0.31834133888422017,2.1775856798597024,2.5377219301160974,2.6067051428237864,2.6029273489352582,2.5965751778783757,2.560768977147978,2.442181623937931,2.4814920678634826,2.5357471042888764,1.7411692484856853,0.7816913946351711,0.8301493105454038,0.37596607730418474,0.36102561297129476,0.2891554140341314,28.93165793616973,6.607036427698167,6.431045743152149,10.799792384383858,5.541118198487883,5.768504572349512,17.687234713497208,30.43123554930769,5.8742605103350565,7.825914883686074,382.20968862153165,360.6898529774617,379.6707427846282,406.3257286696747,438.69229330486
29,X80,4.33379066569065,3.6714865111603165,2.7592487088335758,2.1093853462219383,1.4252027118981625,1.34250042792956,1.345805130133187,1.3897175308534415,1.39575705190356,1.2336565815624674,1.2829829458964384,2.0286305953284924,5.968292384152784,8.377278184622659,8.593576631086007,8.63409570097021,8.729264684640363,8.93073759756776,8.624059689992635,8.583164995500347,8.843908981354776,6.711745503429566,6.065882334080546,4.406058988300626,116.78622988311008,109.4669236165838,115.5205392192263,116.53071056836916,116.91038609164119,118.78568037190921,124.90182385334053,129.9798565260368,114.66901456138629,134.2940754332204,4061.8419663936206,4039.2353947829633,3913.116093880575,4271.807035910033,4665.149609580737
30,X82,0.29481618685654326,0.283001807971248,0.26128557298091487,0.2529266507846825,0.2528906989102463,0.25266777888268077,0.2572125440893328,0.28446925358962666,0.2744202099979594,0.3322743386512106,0.33985929741150034,0.3580333257246725,0.38820094013215384,0.4145055032620565,0.41968257854471736,0.42118190817886075,0.4369564332468768,0.4615555423132753,0.36669079687951167,0.3720961761109601,0.34341918221695955,0.3042397908334563,0.2975633718206172,0.26284142213398887,7.932791311524053,16.939654779915077,17.150578983290583,17.28168367018357,17.338211145792688,17.232014918702674,8.212221195107526,7.983604593084169,16.99494931034758,18.366452523867455,469.90938440874925,465.45097639703783,418.7659676356847,491.79075658023254,529.5086300222168
31,X87,0.39735240064099414,0.3844964779912069,0.36061301302254556,0.35158397147218357,0.3515525329436785,0.351429832794638,0.35690603440878466,0.3957929795448218,0.3794928564096657,0.622659226313949,0.638657059455612,0.8285607711750609,1.6044772113389383,1.9277651641404663,2.006040054825934,2.0185449326901375,2.050719064814282,2.0353214784054865,1.5576318381842436,1.3021372915027056,1.1593961253134013,0.4602430432082487,0.4297452074586005,0.39050221937447316,22.361620787430056,36.688075689334475,38.06720611645456,38.18388082249872,38.18443642337754,27.491295847776136,10.997880522835347,22.366729882361977,38.47562229484376,42.094076294533984,1018.7750859165201,998.5089491215064,900.4465283747386,1096.6153054661772,1289.9512948225517
32,X88,0.16573638626031123,0.15799625085631622,0.13800972233140676,0.13046050998722244,0.13043421490255347,0.12900252244428564,0.13369523120172014,0.16533851750559644,0.15914309935376947,0.21037782680867778,0.21545180557633217,0.23834231311243348,0.3500045088086236,0.44456912921346875,0.5064955859428443,0.5100894418477233,0.527612178049222,0.5440303437729735,0.44019876595207663,0.334675610847499,0.2974080365767661,0.19784405926525636,0.18444359511314223,0.1545489418149856,6.465908597545207,8.748591336567703,8.765778750173315,8.770660235763053,8.815099209905238,5.950131658193221,4.7481738366556,6.583602389033815,8.811660597001882,9.571284545138086,246.11146553881775,240.11519522216076,221.87986010420732,304.81056290971856,380.69613288638806
33,X91,0.28982832808875353,0.2814158316333331,0.2592991330237553,0.25094532340904707,0.25091622578652534,0.2493935558300852,0.254606460859326,0.2810899064432263,0.2637539255120802,0.28786232946512424,0.2901630238674745,0.3003983130897455,0.3075003239403679,0.31512529413673956,0.3189146575202197,0.32018346723800095,0.33210229714770223,0.3565785998357114,0.3216736571369545,0.32195871501191037,0.2882747738837185,0.3005081943443002,0.28579511708879246,0.2533424115345356,6.981629865827429,23.072141254432182,23.804217279340612,24.166650630070976,24.37251803793652,24.579305227879143,7.459489737350601,7.153399507348056,23.962338703550156,27.544857158762078,654.6358291320689,646.790943812679,566.5418476566861,681.2906497327612,743.0947108016566
34,X94,0.05345861840427794,0.04647445438246773,0.028412745186399444,0.02159056604457941,0.021566803330009692,0.020473507004800922,0.024745030346863584,0.0414831018072164,0.049658107689994596,0.08387293670594183,0.08662704680968988,0.09494683205661597,0.09536122164009159,0.09887645172067168,0.1016522425448579,0.10271831760792184,0.11386862162365581,0.12987264338582777,0.08025873302858624,0.057312177347440374,0.07623640602900537,0.06663145523420257,0.0583383564594331,0.03182235150539835,1.58625872789595,1.6531302137999875,1.5283945718418674,1.5978864102805221,1.666727300271329,1.776546617146014,1.601335915410863,1.6816556502113784,1.5388987309177824,2.0636031602965326,59.3125955695176,56.744430799,51.51010971201192,60.413696736436655,69.26859699593822
35,X102,0.3456090566587397,0.3366880091712042,0.3136173360110374,0.30490319586447273,0.3048728431544781,0.2956590453437687,0.30108244714455096,0.32240596372452507,0.3352273966789971,0.29985026879851884,0.30488015203594193,0.31487099725720646,0.3152335165975454,0.31778813134278355,0.32063531505408543,0.32191869413387786,0.33569242325298576,0.37612755167169576,0.4066751789771663,0.31880990590041913,0.29779130661929865,0.36551784577184177,0.3527761242803826,0.31888316538478106,7.827515870830305,17.775123266575193,18.179226759597917,18.572096006780036,19.07315370604568,19.059098487905896,7.995964278102305,8.017198517597288,19.016902878332452,28.475164960064372,654.1565751395973,639.982884956989,568.575805761896,695.5881340067094,817.6386032877613
36,X105,0.21234935566269522,0.20530939769780834,0.18455903064285317,0.1767010242646442,0.17667365360216658,0.16564035984141756,0.17061294204322922,0.18987442014856093,0.17705838834131807,0.19730113481068567,0.19698335950303464,0.20618050575147398,0.20648052082832272,0.208063332882137,0.2069609687004833,0.20800627259425436,0.21836194548968035,0.22229446855615187,0.1504426291377701,0.13272715761030213,0.15572127565007074,0.18965773364340469,0.18028474132379926,0.1506978147304432,4.488942433456708,10.418355734219974,10.487455908864483,10.666063665264865,10.763579574451022,10.699099891222403,4.50076174557884,4.58831580614612,11.05640774240521,10.956613638782619,281.00293721570944,277.80787207242486,245.3176878430505,329.3127051138986,467.2512065051475
37,X106,0.39572778558114063,0.38767761691879826,0.36378763484447796,0.35468092201108103,0.3546494114459361,0.3466317363158645,0.35249563430122327,0.37488286709434976,0.3714633447492596,0.35117635198260744,0.35820297721725514,0.3690832169313217,0.3694606829684511,0.3707530409375858,0.3721627335092861,0.3738996789987114,0.3879982533772267,0.427054530943764,0.41087395445200037,0.3674242016722768,0.39110787558469495,0.4379417286752076,0.4265177599504306,0.39059687558021344,9.106250816043161,14.96092911986875,15.078219787546285,15.300118997730513,15.390288038512024,15.418499998218172,9.138604997619431,9.2460613629472,15.177540740379968,15.832876362048669,428.7800759112981,424.15992690263056,385.9809341142899,438.52744651284024,470.4742400980067
38,X107,0.05643859527449034,0.05010982030418589,0.03203133833022567,0.0251814053015921,0.025157559062280503,0.031163682492308387,0.03568976014715019,0.053010084224332725,0.053792523219508906,0.08533388262392379,0.08219837324494184,0.0895247595999704,0.08855537110078585,0.09053713318490611,0.09677449280543857,0.09654241995947974,0.10751036329548189,0.12434703459500147,0.04039215003450593,0.0018807497432526846,0.023283030418213616,0.04138910214667719,0.03425178364931442,0.00853949925671225,1.3736349140146806,8.713877646128445,9.141518361895795,9.352678897796784,9.469242620763442,9.332961962427511,1.4092070997835549,1.4729750005692288,9.520292007163874,9.885826464701292,227.43944575126298,224.5497334929152,190.93682318961044,243.74713335005302,289.39586831513446
