meter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
X35,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386,0.006000024929450386
X37,6.567985556751624,6.154448259916559,5.28379300179293,3.119216052408565,2.5625186622084026,2.4983916900199987,2.6429957146855,2.5351767083133967,2.6480408611771296,2.662217333590392,2.537179997421267,2.557344951023088,2.513773596380251,2.5457468600728257,2.6131417810181374,3.1363941418485357,5.42684215187294,7.308499034457153,7.845198259968105,7.712919691501388,7.5395392709355,7.206741338970507,7.307643271784086,6.995592104966982
X41,2.027853667037543,2.3261502036807826,2.31084340661745,2.000824108638688,1.7569879021387764,1.4958735959704037,0.9551176662006371,0.6898242770724969,0.7093188014708278,0.7767049275548823,0.5520229630117629,0.5943141359875463,0.6647071189889925,0.9925565176488788,1.4500286600541392,1.591801758833685,1.7525669340373582,1.4953052778167093,1.780012552431307,1.7531096517025262,1.729246224136195,1.4666870582776532,1.4514600219412073,1.4679558322598567
X42,0.6744772312093187,0.7781986929129908,0.6297507752133324,0.34642276776094083,0.2654603686492588,0.2609005253521172,0.28463448872237257,0.2338397675413949,0.20150143623039574,0.17408182493159943,0.1854048559974613,0.15017337313584908,0.2844254752713255,0.7386507024045934,1.987840667899629,2.2008924955314315,3.2049986313668755,3.11849794006092,2.9216543792444143,2.559929146096835,2.15679472142381,1.9311248573132027,1.8883858971611582,1.9223487381929927
X43,0.3007486555192771,0.2978256833307833,0.29540136042053244,0.30929360034877185,0.30234850753699005,0.2942973211121163,0.2897946891487716,0.29841049428912503,0.6065065448464249,0.47374364078018866,0.4931585645211895,0.49812384470638893,0.5249748637935718,0.46783340112182903,0.4907134007297498,0.4486140236290289,0.4547991131036314,0.464816566752429,0.448467772274831,0.4993476539411707,0.4897720556833074,0.27877058227351625,0.28426409730217167,0.2758455143967353
X44,0.09457215578850611,0.09723524879501501,0.11095125438762168,0.12180958445808819,0.10186565028218544,0.10751637842996961,0.06618610755909524,0.05056958340848066,0.5349360308302877,0.6596295277661253,0.753043509760975,0.578009249600379,0.8352877319373156,0.48415741310313365,0.6607604587320608,0.29029913698361476,0.4975820044600541,0.3591372025454243,0.13315536684923082,0.16433027110185008,0.04008623664955975,0.08079769970003173,0.1387913365696514,0.09472080566306824
X47,0.07917675958387724,0.09843587635927306,0.09843587635927306,0.07962414316187391,0.08356911566054855,0.07760329066392307,0.08302403671550997,0.08067765912248955,0.08095438871186139,0.07370214518724819,0.07790541903977301,0.07776455068194664,0.07776455068194664,0.0770340376545876,0.07606838936377941,0.07408164674208621,0.07315337583230598,0.09729718499558156,0.11849889477826847,0.1192826751177193,0.1192826751177193,0.12099868154922006,0.12160674524886067,0.12160674524886067
X50,6.350668780602714,6.276013617455844,5.878669520900452,4.342441335877748,4.513736194271361,4.340384087187457,3.9820387807338387,3.5109737260490106,3.336523345525207,3.335806283642709,3.2649932637727597,3.3590691280779366,3.7835579849370378,3.8947042137331547,4.2775064402361735,4.177186509674978,5.97191067373886,7.955696666363311,9.041741367528367,7.717153462629383,7.346945655351376,7.462272897704191,7.140753770596436,7.4075068828202255
X51,14.79709270064588,14.816542609803738,13.924294275975976,12.27601030428087,11.490133373221347,8.205103008963459,7.203731186629341,7.1204725865225535,7.02134270088392,7.359819934648636,7.593135428182337,7.815811548197265,8.034366685224605,8.755584508810134,9.72593325957438,10.734376830190758,13.424938029192422,15.743782611839334,17.36925531826164,17.06720606890253,17.029062371091957,16.662692439868277,15.856053971051912,15.35185159937444
X55,9.227089523460593,1.968497113440966,1.983184870966765,1.6345229486096893,1.5805988542006493,1.668671532401935,1.5362560144151303,1.6162890342017797,5.647179468892523,19.689681936670798,18.096556074935222,17.966196141747822,17.37457601302975,17.93684118017426,19.14356137590332,19.56924260098348,19.5157010055405,18.66989944704881,20.57670069081737,20.401107044139465,19.908846799889012,15.037350027874092,14.782538908877243,14.673214245334645
X59,0.7860506498120192,0.9015201761725986,0.8981673511342995,0.6912923112971315,0.6782508601765578,0.6198879158481323,0.5324285673752468,0.6903535941233637,2.1795232178562376,6.274470818753289,8.516677249896173,10.182295872007558,9.409267387760114,8.249726318544479,5.643390971070287,4.7554523239740565,4.431455782037881,4.011755500397696,4.758102941382212,5.143888178224373,5.423478211449206,2.5568493547084303,1.8017968652877538,0.8139862166194599
X61,1.3310644845558486,1.2249381713628895,1.139431114043542,1.1525867620133499,1.0743313634705358,1.0148995051356726,0.9445877428724244,1.5750071336495082,3.3252689131315263,4.403872161864109,4.52675811650802,4.524527910720953,3.9832436547813788,4.1566172509151516,4.1185902944073165,4.387798013957303,4.897099853786658,4.303238374569796,4.584475945681865,4.5154331074561345,4.338225743919356,3.365118884359031,2.9040746522739944,1.5091830051773227
X62,0.5240685819567266,0.4451071361142209,0.44214326651175373,0.5221552518652801,0.4946345238875322,0.40456291641434333,0.23834154724775777,0.3051710999432477,0.3577749506948124,0.3692771758123046,0.3637774536836942,0.3689639670034338,0.3247985275997598,0.37835263642896044,0.38640670038125163,0.4005797436822478,0.374585630401946,0.354831702649355,0.3536963388030277,0.31899988674437463,0.3186932654638022,0.24544423845250884,0.22817314276139822,0.22904790907749015
X67,0.45485232765610883,0.3667894549767513,0.3564716313628592,0.34683517188544083,0.3412112072142695,0.3470528782276365,0.33536095642900593,0.3434135419930131,0.33972419430727513,0.42878325132463635,0.5685803865415006,0.5825634662777655,0.5914074460571911,0.5642338548199388,0.5115119455577529,0.4898602542299385,0.5298984561206485,0.5839463058546808,0.5477104551663756,0.46967228066623784,0.4418840876099306,0.4767435263284018,0.4841524970959479,0.4757548295299087
X68,1.9550214487941737,2.077928990248539,2.0691842513509444,1.8820314002311602,1.9204639783636268,1.88536896884266,1.908708644677859,2.151527067659744,4.915224835336532,5.646826534295678,5.214086820428241,5.429718203492786,5.931596596269695,5.870515456577434,5.835692981815274,5.2526843595723145,5.466779081342326,5.515043092875846,5.365111853027502,5.433984668889231,4.2249237711325405,2.327922273059778,2.2565889820440415,2.109136145782316
X70,0.15880933495989916,0.15442880898879494,0.15515455885967394,0.16007068915967362,0.1754354093236637,0.13914346436934685,0.15811940205503253,0.15667420223077919,0.19411972565059699,1.054709483865227,0.7920085804477914,0.8076934373884711,0.7840090450443447,0.8772993282304837,0.9220309710723529,0.9373405997333825,0.7642282613431977,0.6570914654230116,0.5363510158551141,0.44253322176785037,0.3359977155117393,0.18959587725421764,0.18295433304986966,0.1771025882872484
X73,0.07566631490843158,0.08124667425146895,0.08412183343900509,0.08457943531976482,0.08503819879180045,0.07770630181778226,0.0709840241489112,0.07888604995608965,0.07983667745056626,0.04681162943384945,0.1805470487767903,0.22188427055353327,0.12430896409786939,0.21694438727533993,0.2363433903051042,0.28526621439175276,0.21513169033031185,0.21856697243158324,0.14287282155810307,0.09890003976055832,0.0769738687916798,0.06012756228805257,0.04571608765770994,0.05495304941942504
X75,1.054218674070055,1.0076975109978181,1.0081136212089468,1.0055495439892077,1.0080595732764999,1.0078987809177704,0.943654884899861,0.9381530077445237,1.8860789195750285,2.779852538565871,2.720360685718292,2.5510286673598124,2.157108146682331,2.4924504638525775,2.172892735111683,2.147712478235687,2.0033691868317627,2.141060997936785,2.048002203125444,1.9854916908728901,2.4239135904943967,2.254128539999469,2.1807021918885257,0.6490644265676142
X76,0.28795888543111914,0.2703192965999252,0.2681230795941287,0.27137365413119985,0.32164921914829364,0.2632617582627919,0.3000196683607286,0.25630084372353973,0.3340054759772959,0.8592381166806777,1.2458382795820764,1.273169283229156,1.0383382720791003,1.1697726297654845,1.063271686226389,1.3337894483849975,1.1749130164312536,1.2920586912125214,1.1883832023180239,0.7136134425245559,0.7164760688397481,0.5987431495619191,0.533785364797732,0.5062365902876038
X80,6.379502887589957,3.922811374512078,3.203649033043416,2.615255344796026,2.6136365974266527,2.017784387949411,2.05130936738394,2.071359972862573,2.160124378438505,2.431672666054567,2.571892788027077,3.837889518675712,8.548188520898849,9.51158962960303,9.826932046573596,9.452103496293326,9.229728823795579,9.762158263092585,9.642081826822539,9.798795548472393,9.335303017447126,9.11051344887628,6.924242468871339,5.038517293842403
X82,0.33723637826179365,0.3026046399786705,0.2996911241243718,0.3384229558571812,0.35437706112146267,0.31818145292272404,0.327444123170111,0.3204804800544203,0.4037465975789461,0.918670245633795,0.9794767908354212,0.9824938394621325,1.0421680365241832,1.175529168186927,1.2022159881854197,1.1075510378148856,1.0556019502572291,1.0606894007773626,0.6917843205112526,0.562472178129237,0.460673096416932,0.3605266527159079,0.3629655879561043,0.3534576423691378
X87,0.3852039878070214,0.39762050591162507,0.3956079784137767,0.3877946694077356,0.39895534168999397,0.33033446608235245,0.35716592408396064,0.6737460144264993,1.5942797553967603,1.6930354306209376,1.8181800007642894,1.8538707300889774,2.068990719143539,2.1602426095890586,2.3469619685354415,2.355943175278739,2.233299766746523,1.837760293782442,1.693332952300352,1.5954087272106525,1.3312252274678844,0.5321050639223321,0.52060064016928,0.5059291221556174
X88,0.1460489863239985,0.1518601484452354,0.15231451537666774,0.14689506509058917,0.14859970077572676,0.1449201235313999,0.14100895427238633,0.16807263216662746,0.28675478119166137,0.27382102775243633,0.28545759014604055,0.28498997260533565,0.2781402225516829,0.3650345019406727,0.47957812869039107,0.5785641064735216,0.5235006166177802,0.500644460018514,0.32148780586520576,0.21151579432383982,0.17740681621040916,0.13815801566189737,0.14668917733946224,0.1354896386672417
X91,0.37220690160628134,0.3399530699024834,0.3410897595519887,0.3742276648099424,0.35957562084025096,0.35016707291605903,0.33348197975506777,0.33018728700327016,0.36061954063350465,1.633236443424078,1.6112673787141354,1.6229670001975585,1.897711168955924,1.884101342745012,1.9187815186054833,1.9396648974636033,1.772575346989622,1.509988570309178,0.9913958493862174,0.8411270940751793,0.5918776836988731,0.39667434122024625,0.382526238259745,0.35762045373331375
X94,0.05397403199684142,0.039882679593243694,0.039882679593243694,0.052320788083841024,0.05571638839677885,0.0390673813697534,0.04098938808591736,0.03865757977810931,0.039901521626093464,0.04961796666926809,0.047266661193432445,0.04955023189111416,0.05084047185603103,0.0716789594328029,0.07679372824568283,0.07531922525242757,0.05509350827735495,0.047300137437058416,0.04056228219060426,0.03675342985329528,0.036281617716990344,0.03779896617080971,0.036680095784428504,0.037497507755178974
X102,0.5378628259828109,0.5099290537686527,0.5058899991226882,0.5295627003038447,0.5092849122170314,0.5414290772770535,0.4962324726888277,0.5017748962160299,1.162424603932727,2.1561952880460646,1.964299772497229,2.0546861446362614,1.9964384545571763,1.8571853957831252,2.1334408929500523,2.094364088620966,2.119411228597862,2.102800824087679,1.3883766232760237,1.331549146546708,1.1330885200303173,0.6169038065451073,0.5388820651292948,0.49760414383166157
X105,0.21613257345954381,0.19358476658552987,0.19267779644947317,0.2034894948168824,0.21641853203226893,0.19552121570647457,0.1990985969116134,0.2027419793901893,0.28770504071944886,0.6385655216273627,0.6762284889873094,0.7027214880859635,0.7264482700038377,0.7139504468817547,0.65746012468692,0.5860064434025282,0.23407429306557626,0.20623638156103116,0.1837864772139551,0.2054616776643278,0.21660017854854433,0.20461038296043801,0.20594741804017008,0.2047660646964244
X106,0.39933284952222436,0.38265378739175215,0.3801387170122734,0.3959577111662603,0.40890059362325926,0.38578612355027125,0.39875638237276545,0.4015300059107188,0.4408607822019158,0.7863439424773028,0.7885134624430779,0.7975447246225376,0.7929312226543487,0.7868010839673654,0.8217022985335738,0.8163051242452932,0.8182485520735039,0.780696568091915,0.5545728785870462,0.44968383381455507,0.4408167370382299,0.3861375165585694,0.386887092116849,0.3907367299606022
X107,0.05171214720292869,0.03234955779936875,0.03246559385139571,0.04731758394750618,0.05729319126676008,0.04844594767630175,0.05209666935642916,0.04768131888969793,0.29480504675979535,0.7244582184110667,0.7570429436877273,0.7499878337530569,0.7531942175884903,0.8912325306029448,0.9174771741075197,0.9387020582420569,0.8613397292135678,0.616080422099963,0.13893649619472495,0.0992303729081029,0.10074960449835409,0.04533265632225628,0.05129191550954501,0.05325261033717765
X110,0.142873381986941,0.1948851253510009,0.20487882356223827,0.1205084954492675,0.13370778644490744,0.7155263032089911,0.2820834455635341,0.15166389167766225,0.1714443977357406,0.2799811008088656,1.366125883653433,1.3734434766278958,1.220305021334957,1.0104319157157133,0.8754859927017073,0.6257502473863772,0.35086501127861786,0.2702852618776598,0.2973785062371347,0.2533580704772384,0.26319483083507217,0.2294369880497266,0.24008129064157657,0.2436878397630851
X111,0.15953218416246934,0.14708340328362352,0.14967425110241817,0.16804454494491725,0.17143702328183696,0.1626569710021617,0.18826967083957663,0.17753725232555567,0.2710286960207661,1.165890686822141,1.1580795823427181,1.0434178041600242,0.7329029285447872,1.0370161379872818,1.095617048252156,1.0977217295894053,1.1109442977785493,0.7123481913708225,0.24640730624440996,0.2813362798851535,0.27285693123323596,0.19879685256206128,0.19933474750777072,0.19506922353304104
X116,0.21777273531239535,0.19918294620171922,0.19923841726403974,0.21458137860984794,0.20781099497184374,0.20532396342682854,0.18615090968559034,0.18145366662903095,0.19474845417503536,0.2926936881756664,0.671965116105151,0.8041513420196806,0.8943862578830821,0.8196298328804197,0.8208738138984786,0.7163396668687414,0.6752768517392658,0.4231142257670033,0.2856285510157293,0.3099342515826787,0.3085175080015984,0.23382210112158083,0.2274207843723968,0.22469911455331112
X120,0.35486855226163294,0.3407610229679073,0.34212876884013266,0.34585771305363344,0.3421477048949524,0.3242156575445429,0.31059847290460874,0.2987224741072837,1.0396969569997827,1.3136415993094914,1.210534815044818,1.1810983100990755,1.1896898286754747,1.216170880177362,1.3221071701259728,1.509008872641652,1.6439137022442607,1.4799913477707893,1.3333022259835559,0.8769287830708409,0.7292310376211093,0.535080654294257,0.5435364370996306,0.30206878422294164
X123,0.4813795175297743,0.5602243162547391,0.5614696480454655,0.4997916905848586,0.4824452164987375,0.4488493685469593,0.45715799734489726,0.4600750268277286,0.4480850937729266,0.37775527143215193,0.5774467596315485,0.9764369558026423,0.9920429958326181,1.0640241381037152,1.1032548058011553,1.4055455442174212,1.2351831924279313,1.2248812556386772,1.0954739854915085,0.76403695214874,0.6549077263744161,0.42846459357171734,0.40334476943054276,0.4152172849170439
X124,0.2032252111399039,0.16947592142474202,0.16954414723448866,0.1876761631989822,0.21563771964430364,0.18158244232350687,0.18550145844631144,0.25172052434358494,1.238590928427026,1.977749892190581,2.113184884636743,2.1060560817183656,1.9627556674375524,1.9590180675115536,1.9131977173259458,1.864216456755342,1.7794683571618646,1.8664952577680483,0.7422214001376781,0.5231181602874532,0.4147387364244232,0.2568146982228126,0.21917640082282458,0.23146096944765207
X125,0.23329440311193794,0.18810778175559523,0.18889424202224925,0.23059209727031557,0.24490578155567436,0.22264870711161225,0.2009979114344336,0.2013240877167649,0.6939408696285632,1.0954984728726045,1.0912318916390955,1.0762839253242527,1.0323402280903535,1.0352891007553955,1.083988899343212,1.0919825296370393,1.03925600152001,1.061923040365638,0.488788515211961,0.31158134968995427,0.2823064370431832,0.205329096496819,0.19863355408449515,0.2066516154603276
X126,0.018950839740213346,0.07370749388220355,0.06851080048554592,0.014608839878142398,0.015264294098621203,0.009955271473474213,0.03502680077225442,0.041212398692227634,0.06229770260325377,0.02297770257986325,0.011368547585278405,-0.002409588109795212,0.0668084461829171,1.165225588073312,1.2356560344716505,0.6275878394056855,0.12582436651045206,0.12003833032184046,0.10518986550768748,0.04985392352250305,0.0410489350662528,0.0238384328265906,0.026895854339667357,0.06540970335364191
X130,0.35033226946796914,0.34533116266913144,0.3455413506877532,0.3277281337519512,0.3514768841723346,0.32769387778497083,0.336498269032322,0.34694570987181117,0.38990480019290613,0.36795173031907896,0.37638807694956755,0.37939677656753323,0.3634351077045751,0.32801208276967964,0.319422280422361,0.31635223883559843,0.31193315624131085,0.37175964919631177,0.47072179049591556,0.47813259423749727,0.47443690241324965,0.4652580885810508,0.41892272473182124,0.3613666357438291
X132,0.36394195583066674,0.2974832640464603,0.25869891641835224,0.24428855536742922,0.2196011574608696,0.24692416162527558,0.2555199401166276,0.2709854537220969,0.3012342469128015,0.3036868593631992,0.29920022361738374,0.31337966977250903,0.3398809668934845,0.31493273885652256,0.3245815887689212,0.3622854976342021,0.3949170342147107,0.36839742951464827,0.40201543034068354,0.4215338818291824,0.48130629881898723,0.4592517011739554,0.4357794204442861,0.3607128568975937
X133,0.37042269376676407,0.3093728815365648,0.2653121540956419,0.1941517505125199,0.19848522909808794,0.18405128392285397,0.18077003891866228,0.29094820357989426,0.29578894008624734,0.3182965965054229,0.3633612852984333,0.3646796111094257,0.32264073189179154,0.2737505381415072,0.24778411928386293,0.256713989433394,0.25991890969042786,0.35849185304129116,0.40314491474330527,0.4576044913676355,0.5243618704854962,0.627552068021175,0.5949410568655069,0.46995873587209624
X134,0.3906630413002221,0.37206216737091086,0.3489250124042756,0.2911030282606883,0.28015428710003126,0.29057639373594046,0.2944554271406181,0.32507363040943527,0.33621048599285785,0.2548042797031931,0.2586462804894837,0.26381059464937556,0.27182146958590014,0.27129675688358074,0.284849311862678,0.27586620607764956,0.30074516212804675,0.40987255250590887,0.41220760185459804,0.6485129579072857,0.6451609194471964,0.5857836426085463,0.5569942548378592,0.5555515190234516
X139,0.3998365613288729,0.4124562910199163,0.3892618615059401,0.32896144219809087,0.33823069552987306,0.3474789202674503,0.342100107541951,0.40689122720755977,0.3515487282444265,0.36501335191080364,0.35569729354448676,0.3423088589232927,0.34772831512353264,0.3252760867249161,0.3574385524147897,0.44753702882245217,0.43058445056998296,0.4910680948242978,0.6690259873033353,0.7131727738350833,0.767939127528123,0.7651587289423749,0.7346482324005303,0.46671103784727064
X140,0.4682177654660691,0.3394660864584457,0.321660750215043,0.2838247768594181,0.2973197104197819,0.3070360900888395,0.2883189014510949,0.33028134449991325,0.4080536884871101,0.5413286968826893,0.5554065125484503,0.5491581464301222,0.5669798256408354,0.5462145019986109,0.5928382755632446,0.7471215536431889,0.8124834758282918,0.8260963704363001,0.7829750348595406,0.6476123454752019,0.5718443998401833,0.5663559507118875,0.5671118892626195,0.5352790922035988
X142,0.5915633134557781,0.4688767925660161,0.42231509486814645,0.31671746558500896,0.30634735436525756,0.32156463382339456,0.2826275214964697,0.3216220423660414,0.3751088446701243,0.39897016248483297,0.3550355475644866,0.32110948226990843,0.386015408175285,0.34887307113307003,0.37019857940337275,0.43261981139578487,0.509371865037722,0.5610527134778243,0.6154555586126573,0.6728792520421935,0.7311620620216999,0.7634376320019249,0.7540542022210355,0.6669053930094733
X143,0.22673489055132567,0.1782655696996761,0.17776452810824375,0.1833478232256916,0.16733783721752865,0.18133055270159726,0.161231938570553,0.20664019575407402,0.29323297411116883,0.2771276925271409,0.24633811545328443,0.24310254281892565,0.2784606280634651,0.2613499591710512,0.26902553045910416,0.26082017234588917,0.30146650864030383,0.33282756111728873,0.38149302290119474,0.3741648584937692,0.37638893888285374,0.31678668411811434,0.27915966440486695,0.21218043698963807
X148,0.2676836316493356,0.31435603971758164,0.29840207625959136,0.19457412974838684,0.19246780789898119,0.21377177731585456,0.40235414189242164,0.294230760268147,0.3014413858650943,0.3145041531078122,0.32388957289035,0.3628859287900715,0.4153897093603055,0.40495444718418055,0.37461904317208883,0.3428017261174192,0.3651395983889758,0.45586057812022085,0.533594580519954,0.5811877765379385,0.5810783150293524,0.4991331033188303,0.4092124408982242,0.26061818936166953
X149,0.30198222460292556,0.2662196777999847,0.2599676486464283,0.2470073008163517,0.2335427568914934,0.261104745001185,0.2673175046554457,0.3885798344906657,0.37063109804893735,0.356016763485393,0.36915740506421235,0.4113186587780701,0.3998635766747364,0.33157497467375163,0.30331476893520837,0.3113552938296103,0.30547910114558086,0.30531177988113145,0.34927959496188976,0.3901241537132064,0.4596735011543851,0.49082246190376333,0.4348734978499656,0.34209902735051745
X155,0.49836589319425373,0.48849796929875566,0.4612391485097659,0.38298825747669135,0.3366202301581702,0.36286696853647477,0.29058756626806437,0.2483109211547415,0.398295869719355,0.33819096690892586,0.2865228448879226,0.25230743459852223,0.24689568338793594,0.2475681816024879,0.2973465007638727,0.2888967224564373,0.3084349176493729,0.31600498223330276,0.2807688564782866,0.3254706896757466,0.39014418880704677,0.4709770948009413,0.4581251941283422,0.4399073021188388
X157,0.30993139646969337,0.24344546464315353,0.23212914282260516,0.23824504519487336,0.2523952638223545,0.2414982841162517,0.26992825214266947,0.2853385839409826,0.25256993683187173,0.2556698474493077,0.25277561098112344,0.2981319298884918,0.318726251090372,0.3013863449697024,0.2984505492513343,0.308254020516835,0.306745100104566,0.33628412193004953,0.3979255923360743,0.3983265801306115,0.38953774878727265,0.3795158784653982,0.3753781177285727,0.3021830240957611
X158,0.4042399179192517,0.3348374667487919,0.31959051742209177,0.33713219005037504,0.3071868230548346,0.2930124287993887,0.23973183767915462,0.286068851109692,0.4201159545304135,0.36402943005950605,0.302041467261675,0.29870462918796237,0.33980925315589805,0.3502850901761855,0.3795952359908395,0.421534228690554,0.5439716121349896,0.5967986849357971,0.7509189451407512,0.7625183935960634,0.8074177259182845,0.6436797718196566,0.5610575066886496,0.3794051199130997
X160,0.2816535643596895,0.25484105671124435,0.23210838994079197,0.20190385711555905,0.2158400079969209,0.21707815309251074,0.22186244899473292,0.29781771822603587,0.31992157359112994,0.2626083000758367,0.24693582384632193,0.24845289238302018,0.24864551228037676,0.24497818270082405,0.25150887252754933,0.2647856747082093,0.29366066177296274,0.2817055171146849,0.3007844557454285,0.3004965641231025,0.29823483162058695,0.2857166809549711,0.2777869188253766,0.275159294430984
X161,0.622447642664416,0.4747042391577443,0.46544380372294514,0.3763936051438479,0.3859233900935558,0.41469211017183005,0.3747406180697018,0.4724188506925956,0.4446455581059194,0.4982338146176777,0.5341025516000206,0.5449479984206612,0.6158837913370947,0.5287270927343004,0.5805404560002964,0.5166278647961223,0.521339109613005,0.5404273882863619,0.5276841702845463,0.6942627356501241,0.7794215575613628,0.8278464912851458,0.831096963987752,0.6340228901416134
X163,0.4127516543878279,0.3808260194764042,0.34859032920821753,0.2923286929112686,0.2714883378118332,0.2298511682030731,0.2759643540419265,0.29326263991088697,0.30380863533036473,0.19828138534793116,0.19579913656245154,0.19732999051444589,0.2085388159786542,0.20128557284505474,0.206887744502406,0.20534564106367711,0.22605923775140752,0.2429489799701091,0.28107813519959274,0.389065630240266,0.421317354618404,0.3988416009258958,0.4177240910278116,0.4121211211838506
X165,0.27292549805432864,0.2614299569309505,0.2505034327973932,0.24532424024279492,0.2497250071640174,0.31495741962416096,0.3371417357067895,0.31660042065603117,0.28981321834913076,0.26552617409863977,0.2665516516452517,0.2624940250982594,0.2696284667440591,0.25848331212458575,0.25276625374669986,0.25187609105208375,0.24994640937699222,0.2655678851072014,0.26713693885286355,0.2859822806226375,0.3253933719619534,0.3351952888779897,0.3286733236409879,0.2790695713981038
